City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
1391,Beatrice,US,40.2681,-96.747,54.18,66,100,18.41,overcast clouds
1392,Barstow,US,34.8986,-117.0228,81.59,13,0,23.76,clear sky
1393,Kamina,CD,-8.7386,24.9906,62.42,94,54,3.89,broken clouds
1394,Santiago De Chuco,PE,-8.15,-78.1833,52.14,83,99,3.62,overcast clouds
1395,Bayeux,BR,-7.125,-34.9322,77.63,88,20,5.75,few clouds
1396,Visby,SE,57.6409,18.296,39.42,75,100,3.44,overcast clouds
1397,Mishan,CN,45.55,131.8833,41.43,76,100,4.34,moderate rain
1398,Dabola,GN,10.75,-11.1167,75.33,78,41,3.33,scattered clouds
1399,Elliot Lake,CA,46.3834,-82.6331,43.18,62,100,7.25,overcast clouds
1400,Byron Bay,AU,-28.65,153.6167,63.95,83,100,12.01,light rain
1401,Tilichiki,RU,60.4667,166.1,29.79,86,49,8.7,scattered clouds
1402,Otane,NZ,-39.8833,176.6333,66.0,56,10,3.87,clear sky
1403,Cotusca,RO,48.1333,26.85,42.58,70,93,3.31,overcast clouds
1404,Boromo,BF,11.75,-2.9333,87.24,44,68,6.64,broken clouds
1405,Seminole,US,28.7086,-81.2081,75.56,84,40,6.91,scattered clouds
1406,Ishigaki,JP,24.3448,124.1572,71.73,94,75,18.41,broken clouds
1407,Otradnoye,RU,59.7775,30.8181,39.25,83,100,5.64,overcast clouds
1408,Puerto Suarez,BO,-18.95,-57.8,81.1,49,96,2.77,overcast clouds
1409,Nivala,FI,63.9167,24.9667,26.69,92,80,1.28,light snow
1410,Cusset,FR,46.13,3.4596,41.34,95,62,0.47,broken clouds
1411,Port Said,EG,31.2565,32.2841,64.38,88,0,12.66,clear sky
1412,Sharan,RU,54.8167,54.0,39.65,66,88,2.91,overcast clouds
1413,Shache,CN,38.4167,77.2406,63.99,12,10,4.83,clear sky
1414,Sholapur,IN,17.6833,75.9167,86.23,30,0,4.21,clear sky
1415,Fuxin,CN,42.0156,121.6589,57.22,19,2,8.9,clear sky
1416,Wuppertal,DE,51.2667,7.1833,49.64,66,69,2.66,broken clouds
1417,Brownsville,US,25.9018,-97.4975,78.98,87,75,9.22,broken clouds
1418,Eina,NO,60.6295,10.5993,38.05,74,74,2.84,broken clouds
1419,Semnan,IR,35.5729,53.3971,60.64,82,40,2.3,scattered clouds
1420,Druzhnaya Gorka,RU,59.2761,30.1425,31.06,73,98,5.68,overcast clouds
1421,Kualakapuas,ID,-3.0091,114.3876,84.94,73,100,3.62,overcast clouds
1422,Valandovo,MK,41.3169,22.5611,56.35,89,100,2.77,overcast clouds
1423,Grakhovo,RU,56.0502,51.9676,33.71,92,80,8.63,broken clouds
1424,Turinsk,RU,58.0458,63.696,36.55,59,7,7.83,clear sky
1425,Kihei,US,20.785,-156.4656,80.62,71,40,20.71,scattered clouds
1426,Zalantun,CN,48.0,122.7167,48.27,34,67,17.18,broken clouds
1427,Glyadyanskoye,RU,54.9075,65.0883,40.42,59,100,10.94,overcast clouds
1428,Natal,BR,-5.795,-35.2094,80.82,78,40,5.75,scattered clouds
1429,Alta,NO,69.9689,23.2717,26.19,82,100,0.0,overcast clouds
1430,Abapo,BO,-18.8333,-63.4667,62.22,84,0,1.66,clear sky
1431,Southbridge,US,42.0751,-72.0334,47.97,64,8,1.99,clear sky
1432,Damietta,EG,31.4165,31.8133,64.29,84,33,14.32,scattered clouds
1433,Puerto Quijarro,BO,-17.7833,-57.7667,78.21,51,81,2.24,broken clouds
1434,Aktau,KZ,43.65,51.2,57.78,83,8,14.2,clear sky
1435,Akdepe,TM,42.0551,59.3788,66.29,60,100,9.82,overcast clouds
1436,Sovetskiy,RU,61.3614,63.5842,34.2,58,23,9.01,few clouds
1437,Dolinsk,RU,47.35,142.8,43.86,53,86,5.93,overcast clouds
1438,Honiara,SB,-9.4333,159.95,84.97,73,100,4.14,overcast clouds
1439,Penzance,GB,50.1186,-5.5371,43.48,77,100,2.42,overcast clouds
1440,Penza,RU,53.2007,45.0046,31.82,65,0,6.06,clear sky
1441,Macon,US,39.8667,-88.9668,64.45,94,75,11.5,broken clouds
1442,Sobolevo,RU,54.4299,31.8996,36.66,72,99,6.02,overcast clouds
1443,Bacolod,PH,10.6667,122.95,87.12,60,100,7.83,overcast clouds
1444,Eyl,SO,7.9803,49.8164,82.72,76,78,2.06,broken clouds
1445,Kpalime,TG,6.9,0.6333,73.89,94,29,0.92,scattered clouds
1446,Snezhnogorsk,RU,69.1933,33.2531,24.58,84,55,13.56,broken clouds
1447,Palencia,ES,42.4167,-4.5,53.8,78,16,5.79,few clouds
1448,Abalak,RU,58.1286,68.5944,36.14,57,62,6.26,broken clouds
1449,The Valley,AI,18.217,-63.0578,78.66,81,100,9.04,overcast clouds
1450,Liverpool,GB,53.4106,-2.9779,49.28,91,75,8.05,broken clouds
1451,Sembakung,ID,3.8167,117.25,87.84,66,81,1.57,broken clouds
1452,Manta,EC,-0.95,-80.7333,76.78,78,40,4.61,scattered clouds
1453,Changchun,CN,43.88,125.3228,48.16,24,91,12.68,overcast clouds
1454,Lethem,GY,3.3803,-59.7968,79.32,65,37,4.88,scattered clouds
1455,Kirovskiy,RU,45.0917,133.5136,45.03,66,100,4.36,moderate rain
1456,Atyashevo,RU,54.5644,46.0691,30.16,80,5,8.5,clear sky
1457,Talavera De La Reina,ES,39.9635,-4.8308,56.52,71,12,2.01,few clouds
1458,Shaunavon,CA,49.6501,-108.4181,49.78,43,87,10.56,overcast clouds
1459,Pilibanga,IN,29.4916,74.079,94.3,12,0,2.75,clear sky
1460,Ulundi,ZA,-28.3352,31.4162,55.78,88,30,4.72,scattered clouds
1461,Tabanan,ID,-8.5413,115.1252,84.65,61,100,3.38,overcast clouds
1462,Jian,CN,27.1172,114.9793,58.77,86,100,7.76,overcast clouds
1463,Kristiinankaupunki,FI,62.2743,21.376,35.46,91,22,5.79,few clouds
1464,Sao Sebastiao,BR,-23.76,-45.4097,70.21,90,100,4.83,overcast clouds
1465,Kyren,RU,51.6828,102.1408,61.7,36,76,1.68,broken clouds
1466,Turkistan,KZ,43.0,68.0,75.0,21,100,6.02,overcast clouds
1467,Manica,FR,49.0,-1.1667,47.17,79,100,4.12,overcast clouds
1468,Malakal,SS,9.5334,31.6605,82.4,55,86,5.46,overcast clouds
1469,Saint-Louis,SN,16.3333,-15.0,80.71,22,6,10.74,clear sky
1470,Kharan,PK,28.5833,65.4167,84.56,16,48,1.95,scattered clouds
1471,Nara,JP,34.6851,135.8049,58.5,79,100,2.89,overcast clouds
1472,Tarauaca,BR,-8.1614,-70.7656,71.53,97,83,2.8,broken clouds
1473,Onufriyivka,UA,48.9072,33.4487,48.61,69,93,4.5,overcast clouds
1474,Songjianghe,CN,42.1859,127.479,44.49,30,70,10.47,broken clouds
1475,Ipatovo,RU,45.7181,42.9036,52.86,74,100,9.95,moderate rain
1476,San Carlos De Bariloche,AR,-41.1456,-71.3082,33.55,86,40,3.44,scattered clouds
1477,Lom,BG,43.8139,23.2361,46.72,90,0,6.15,clear sky
1478,Selizharovo,RU,56.8519,33.4487,30.16,71,94,4.38,overcast clouds
1479,Bolshaya Sosnova,RU,57.6713,54.6029,34.14,99,100,8.68,light snow
1480,Yabrud,SY,33.9674,36.6574,54.46,60,0,7.99,clear sky
1481,Fayaoue,NC,-20.65,166.5333,77.94,81,89,21.14,overcast clouds
1482,Panaba,MX,21.2833,-88.2667,76.1,80,12,9.89,few clouds
1483,Borogontsy,RU,62.6683,131.1683,42.33,56,11,8.86,few clouds
1484,Ornskoldsvik,SE,63.2909,18.7153,32.95,69,12,5.75,few clouds
1485,Alyangula,AU,-13.8483,136.4192,89.47,58,75,9.22,broken clouds
1486,El Retorno,CO,2.3302,-72.6276,69.67,99,88,1.92,overcast clouds
1487,Halvad,IN,23.0167,71.1833,83.52,74,0,14.85,clear sky
1488,Mogocha,RU,53.7333,119.7667,48.79,29,66,3.13,broken clouds
1489,Chiman,PK,32.5463,73.8138,88.56,24,0,6.33,clear sky
1490,Piacabucu,BR,-10.4056,-36.4344,76.14,83,100,8.41,overcast clouds
1491,Jacareacanga,BR,-6.2222,-57.7528,72.73,97,93,2.3,light rain
1492,Sept-Iles,CA,50.2001,-66.3821,38.05,76,100,9.22,overcast clouds
1493,Bambey,SN,14.6955,-16.4493,71.56,60,97,9.66,overcast clouds
1494,Kasongo-Lunda,CD,-6.4667,16.8167,68.67,97,87,0.25,overcast clouds
1495,Tefe,BR,-3.3542,-64.7114,71.78,97,24,2.28,few clouds
1496,Tarata,BO,-17.6167,-66.0167,59.07,70,24,3.49,few clouds
1497,Inndyr,NO,67.0338,14.0276,35.64,71,100,9.51,overcast clouds
1498,Garden City,US,42.3256,-83.331,54.79,41,100,16.11,overcast clouds
1499,Sinnamary,GF,5.3833,-52.95,78.17,85,57,9.95,broken clouds
1500,Acari,PE,-15.4311,-74.6158,69.69,76,52,3.24,broken clouds
1501,Bonfim,BR,3.0833,-59.95,78.55,73,52,4.65,broken clouds
1502,Ranau,MY,5.9538,116.6641,84.25,57,84,1.54,broken clouds
1503,Mokrin,RS,45.9358,20.4072,49.14,82,16,7.16,light rain
1504,Gua Musang,MY,4.8823,101.9644,82.26,82,62,1.88,broken clouds
1505,Da Lat,VN,11.9465,108.4419,65.93,91,100,2.28,light rain
1506,Sijunjung,ID,-0.6876,100.9537,80.6,78,92,0.87,overcast clouds
1507,Papagaios,BR,-19.4492,-44.7478,65.82,61,53,6.78,broken clouds
1508,Alamosa,US,37.4695,-105.87,57.18,14,0,11.5,clear sky
1509,Tavda,RU,58.0425,65.2726,36.99,54,5,6.4,clear sky
1510,Ginda,IN,30.6945,78.4932,73.58,24,99,2.42,overcast clouds
1511,Langxiang,CN,46.95,128.8833,40.14,77,100,5.79,light rain
1512,Moctezuma,MX,29.8,-109.6667,80.02,9,54,10.09,broken clouds
1513,La Grande,US,45.3246,-118.0877,44.01,89,100,1.92,overcast clouds
1514,Kongwa,TZ,-6.2,36.4167,60.96,94,54,3.36,broken clouds
1515,Frolovo,RU,49.7713,43.6622,39.38,72,90,10.85,overcast clouds
1516,Worland,US,44.0169,-107.9554,52.68,60,0,5.75,clear sky
1517,Sandwick,GB,60.0,-1.25,44.42,87,20,11.5,few clouds
1518,Catuday,PH,16.2923,119.8062,84.7,62,89,4.07,overcast clouds
1519,Diplo,PK,24.4667,69.584,84.45,68,4,14.5,clear sky
1520,Dothan,US,31.2232,-85.3905,71.8,88,0,5.75,clear sky
1521,Vrangel,RU,42.7297,133.0839,43.16,72,27,6.31,scattered clouds
1522,Rochegda,RU,62.8,43.25,23.43,90,18,2.19,few clouds
1523,Mastic Beach,US,40.7668,-72.8521,52.0,65,0,11.99,clear sky
1524,Pitsunda,GE,43.1592,40.3378,53.78,94,94,3.78,overcast clouds
1525,Hangu,CN,39.2489,117.7892,71.64,13,10,19.06,clear sky
1526,Dombarovskiy,RU,50.7587,59.5386,49.82,84,100,6.24,light rain
1527,Saint-Ambroise,CA,48.5501,-71.3324,43.57,83,100,4.21,overcast clouds
1528,Moncton,CA,46.1159,-64.8019,35.06,93,100,8.05,overcast clouds
1529,Anjiang,CN,27.3194,110.1031,56.86,88,100,4.07,overcast clouds
1530,Bandar-E Lengeh,IR,26.5579,54.8807,78.91,69,0,4.61,haze
1531,Vilhena,BR,-12.7406,-60.1458,69.64,71,82,2.46,broken clouds
1532,Luchegorsk,RU,46.4764,134.2569,44.85,67,100,8.75,overcast clouds
1533,Cervo,ES,43.6702,-7.4101,52.68,87,1,3.71,clear sky
1534,Farim,GW,12.4839,-15.2217,72.95,70,3,4.92,clear sky
1535,Alihe,CN,50.5667,123.7167,47.03,29,31,6.04,scattered clouds
1536,Vryburg,ZA,-26.9566,24.7284,49.96,36,0,6.04,clear sky
1537,Ulladulla,AU,-35.35,150.4667,67.1,45,12,4.38,few clouds
1538,Kawalu,ID,-7.3817,108.2082,83.28,70,96,1.9,overcast clouds
1539,Martapura,ID,-3.4167,114.85,82.49,83,40,9.22,scattered clouds
1540,El Alto,PE,-4.2714,-81.2147,67.01,81,62,14.03,broken clouds
1541,Romitan,UZ,39.9343,64.3814,69.75,56,0,6.91,clear sky
1542,Fernley,US,39.608,-119.2518,63.46,26,11,7.0,few clouds
1543,Kushiro,JP,42.975,144.3747,45.55,76,75,16.11,light rain
1544,Police,PL,53.5521,14.5718,49.53,80,100,3.62,overcast clouds
1545,Aksha,RU,50.2814,113.2867,57.99,46,7,6.82,clear sky
1546,Steinbach,DE,50.1667,8.5667,50.4,90,20,4.61,few clouds
1547,Sable-Sur-Sarthe,FR,47.8376,-0.3329,48.96,75,100,7.31,overcast clouds
1548,Menongue,AO,-14.6585,17.691,56.57,68,12,4.88,few clouds
1549,Kysyl-Syr,RU,63.8986,122.7617,35.1,99,100,7.38,overcast clouds
1550,Melita,CA,49.2681,-100.9967,43.54,78,100,18.45,overcast clouds
1551,Khandbari,NP,27.3747,87.2039,72.34,64,100,0.72,overcast clouds
1552,Ngama,TD,11.7833,17.1667,90.16,36,69,5.95,broken clouds
1553,Victor Harbor,AU,-35.5667,138.6167,68.0,60,27,4.0,scattered clouds
1554,Farah,AF,32.5,62.5,80.98,14,67,4.72,broken clouds
1555,Terrace Bay,CA,48.7834,-87.1,37.63,89,100,6.49,overcast clouds
1556,Mondlo,ZA,-27.983,30.7177,46.4,96,4,1.66,clear sky
1557,Lagunas,PE,-5.2269,-75.6753,71.69,98,23,2.73,few clouds
1558,Gamba,GA,-2.65,10.0,75.56,93,34,4.05,scattered clouds
1559,Maniwaki,CA,46.3834,-75.966,37.78,48,20,3.44,few clouds
1560,Sydney,AU,-33.8679,151.2073,70.59,53,40,5.99,scattered clouds
1561,Deer Lake,CA,49.1667,-57.4316,39.06,93,100,3.44,overcast clouds
1562,Lucapa,AO,-8.4192,20.7447,67.55,90,100,2.95,overcast clouds
1563,Auray,FR,47.6703,-2.9918,51.75,91,98,8.08,overcast clouds
1564,Istok,XK,42.7808,20.4875,50.54,84,58,1.36,broken clouds
1565,Guadalupe Y Calvo,MX,26.1,-106.9667,52.93,28,18,3.27,few clouds
1566,Olocuilta,SV,13.5697,-89.1172,75.67,83,40,2.3,scattered clouds
1567,Imeni Babushkina,RU,59.7573,43.1285,28.74,80,97,5.64,overcast clouds
1568,Bodmin,GB,50.4715,-4.7243,46.36,87,100,4.61,overcast clouds
1569,Gondar,ET,12.6,37.4667,63.72,56,6,5.14,clear sky
1570,Balkhash,KZ,46.844,74.9804,63.21,55,0,8.95,clear sky
1571,Zapadnaya Dvina,RU,56.259,32.0745,33.73,76,86,3.29,overcast clouds
1572,Yambio,SS,4.5721,28.3955,66.18,81,100,3.56,overcast clouds
1573,Khorixas,NA,-20.3667,14.9667,66.45,45,0,5.32,clear sky
1574,Kinablangan,PH,7.6947,126.5503,83.21,73,100,6.46,overcast clouds
1575,Lincoln,US,40.8,-96.667,51.17,72,100,11.01,overcast clouds
1576,Kandrian,PG,-6.2167,149.55,84.27,73,99,4.21,light rain
1577,Dali,CN,25.7,100.1833,64.45,61,88,2.62,light rain
1578,Joetsu,JP,37.1483,138.2364,51.69,95,100,3.33,light rain
1579,Sirajganj,BD,24.45,89.7167,80.46,81,82,8.14,broken clouds
1580,Koson,UZ,39.0375,65.585,71.92,34,100,6.96,overcast clouds
1581,Markova,UA,48.6758,24.4138,40.78,85,61,3.2,broken clouds
1582,Stettler,CA,52.3168,-112.7186,53.35,47,100,9.22,overcast clouds
1583,Pandan,PH,14.0453,124.1694,85.53,65,87,8.68,overcast clouds
1584,Kidal,ML,18.4411,1.4078,81.5,10,5,10.49,clear sky
1585,Brigantine,US,39.4101,-74.3646,52.02,75,0,4.61,clear sky
1586,Mandaguari,BR,-23.5475,-51.6708,70.88,92,2,6.69,clear sky
1587,Stramtura,RO,47.7833,24.1333,43.21,85,81,2.15,broken clouds
1588,Aitape,PG,-3.1374,142.3475,84.61,75,94,5.03,overcast clouds
1589,Alappuzha,IN,9.49,76.3264,85.17,76,69,10.25,broken clouds
1590,Campo Verde,BR,-20.4167,-54.0667,72.36,54,64,3.85,light rain
1591,Losone,CH,46.1687,8.7593,53.01,88,13,0.0,few clouds
1592,Chinhoyi,ZW,-17.3667,30.2,54.9,54,0,4.32,clear sky
1593,Tivaouane,SN,14.9515,-16.8129,68.34,80,86,10.25,overcast clouds
1594,Chudniv,UA,50.052,28.1175,40.39,84,16,4.72,few clouds
1595,Launceston,AU,-41.45,147.1667,63.81,76,100,18.41,moderate rain
1596,Finschhafen,PG,-6.6024,147.8681,83.03,75,69,3.69,broken clouds
1597,Kosa,RU,59.9445,54.9977,30.61,85,100,10.54,overcast clouds
1598,Avignon,FR,44.0833,4.8333,56.62,56,0,11.5,clear sky
1599,Lavumisa,SZ,-27.31,31.892,57.11,89,0,3.76,clear sky
1600,Awbari,LY,26.5921,12.7805,72.5,21,55,16.37,broken clouds
1601,Los Algarrobos,PA,8.5,-82.4333,73.81,94,75,4.61,thunderstorm
1602,Fort Wellington,GY,6.4,-57.6,77.85,81,55,7.94,broken clouds
1603,Pampa,US,35.5362,-100.9599,68.95,25,0,0.0,clear sky
1604,Sirjan,IR,29.452,55.6814,58.33,59,12,10.76,few clouds
1605,Ocean City,US,39.2776,-74.5746,53.29,73,99,10.0,overcast clouds
1606,Swellendam,ZA,-34.0226,20.4417,54.7,82,10,2.84,clear sky
1607,Yakymivka,UA,46.6897,35.1536,48.79,61,84,11.65,broken clouds
1608,La Rioja,ES,42.25,-2.5,40.78,78,99,4.59,overcast clouds
1609,Zhuhai,CN,22.2769,113.5678,69.51,94,40,25.32,light intensity shower rain
1610,Kuah,MY,6.3265,99.8432,87.78,74,20,3.44,few clouds
1611,Beni Suef,EG,29.0731,31.0979,65.61,55,0,6.38,clear sky
1612,Mezen,RU,65.8522,44.24,23.72,89,100,4.05,overcast clouds
1613,Scarborough,GB,54.2797,-0.4044,47.93,87,100,5.99,overcast clouds
1614,Verkhnyaya Sinyachikha,RU,57.976,61.6673,39.99,57,100,8.97,overcast clouds
1615,Guipavas,FR,48.4352,-4.3972,48.25,99,100,8.05,overcast clouds
1616,Kajaani,FI,64.2273,27.7285,24.85,93,0,1.14,clear sky
1617,Walvis Bay,NA,-22.9575,14.5053,55.09,87,0,1.14,clear sky
1618,Mecca,SA,21.4267,39.8261,84.38,52,0,0.81,clear sky
1619,Pechenga,RU,69.5259,31.1703,19.02,91,62,8.68,broken clouds
1620,Rapid City,US,44.0805,-103.231,51.1,58,40,13.8,scattered clouds
1621,Vigeland,NO,58.0844,7.305,44.94,71,7,5.41,clear sky
1622,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,72.54,99,100,1.45,overcast clouds
1623,Solnechnyy,RU,50.7214,136.6319,38.57,70,92,8.46,overcast clouds
1624,Magistralnyy,RU,56.1725,107.4458,56.44,76,97,6.69,overcast clouds
